fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
28/06/2019,"$607,190",01/01/1949,2001,439,1,3,1,4000 PENROD AVE,75211,TX,DALLAS
11/06/2019,"$485,620",01/01/1945,2001,573,1,2,2,1339 MORRELL AVE,75203,TX,DALLAS
02/07/2019,"$405,930",01/01/1944,2001,308,1,2,1,4700 WISTERIA ST,75211,TX,DALLAS
17/06/2019,"$241,240",01/01/1943,2001,631,1,3,1,4200 SAN GABRIEL DR,75229,TX,DALLAS
02/07/2019,"$327,430",01/01/1943,2001,305,1,2,1,1200 PARRAL PLZ,75211,TX,DALLAS
30/07/2019,"$309,660",01/01/1942,2001,555,2,3,1,401 MONTE VISTA DR,75223,TX,DALLAS
08/07/2019,"$151,150",01/01/1942,2001,332,2,3,1,4200 REAUMUR DR,75229,TX,DALLAS
14/07/2019,"$402,380",01/01/1941,2001,405,1,2,1,1800 STOVALL DR,75216,TX,DALLAS
07/08/2019,"$185,550",01/01/1941,2001,518,2,5,1,9623 ALTACREST DR,75227,TX,DALLAS
25/07/2019,"$1,300,970",01/01/1939,2001,1073,3,5,4,10000 LOSA DR,75218,TX,DALLAS
14/07/2019,"$588,180",01/01/1935,2001,799,2,4,2,1201 HUDSPETH AVE,75216,TX,DALLAS
25/06/2019,$400,01/01/1928,2001,1052,2,4,4,2933 CARRIZO ST,75229,TX,DALLAS
12/06/2019,"$477,380",01/01/1923,2001,326,1,2,1,1501 LOUISIANA AVE,75203,TX,DALLAS
23/07/2019,"$207,270",01/01/1921,2001,582,2,2,2,1600 CANARY ISLAND CT,75217,TX,DALLAS
06/08/2019,"$582,200",01/01/1920,2001,558,2,4,1,3100 LATTA CIR,75227,TX,DALLAS
15/08/2019,"$803,480",01/01/1917,2001,710,2,3,3,3500 MIDPINES DR,75229,TX,DALLAS
27/06/2019,"$941,910",01/01/1913,2001,689,2,4,3,4000 BARKSDALE CT,75211,TX,DALLAS
31/07/2019,"$755,480",01/01/1911,2001,914,2,4,3,1501 NANTUCKETT DR,75224,TX,DALLAS
14/07/2019,"$551,340",01/01/1900,2001,475,2,3,2,1300 OAKLEY AVE,75216,TX,DALLAS
28/07/2019,"$300,090",01/01/1953,2000,341,1,2,1,4558 ROLAND AVE,75219,TX,DALLAS
08/07/2019,"$715,560",01/01/1953,2000,643,1,3,2,2400 AUBURN AVE,75214,TX,DALLAS
10/06/2019,"$586,310",01/01/1952,2000,610,2,2,1,601 EADS AVE,75203,TX,DALLAS
08/07/2019,"$718,560",01/01/1952,2000,372,1,3,1,6300 CLUB LAKE CT,75214,TX,DALLAS
02/08/2019,"$302,580",01/01/1952,2000,482,1,4,1,2801 VACHERIE LN,75227,TX,DALLAS
08/07/2019,"$320,950",01/01/1951,2000,616,1,3,2,2416 CONNECTICUT LN,75214,TX,DALLAS
15/07/2019,"$570,550",01/01/1951,2000,1189,1,5,3,4201 DALTON DR,75216,TX,DALLAS
13/08/2019,"$211,720",01/01/1951,2000,357,1,3,2,2722 RUNNING BROOK LN,75228,TX,DALLAS
16/07/2019,"$1,460",01/01/1951,2000,640,1,5,2,3200 CAMELOT DR,75229,TX,DALLAS
29/07/2019,"$200,340",01/01/1951,2000,488,1,3,1,10000 GAYWOOD RD,75229,TX,DALLAS
19/06/2019,"$157,470",01/01/1950,2000,235,1,2,1,1800 HUBERT ST,75206,TX,DALLAS
11/08/2019,"$457,510",01/01/1950,2000,680,1,2,2,5501 MELSHIRE DR,75230,TX,DALLAS
03/07/2019,"$381,020",01/01/1949,2000,549,1,3,2,4000 ASH LEAF CT,75212,TX,DALLAS
30/07/2019,"$358,210",01/01/1948,2000,652,2,4,2,5601 PHILIP AVE,75223,TX,DALLAS
03/07/2019,"$159,180",01/01/1948,2000,287,1,2,1,5200 GALLAGHER ST,75212,TX,DALLAS
25/07/2019,"$381,480",01/01/1947,2000,539,1,3,2,11200 YORKMONT CIR,75218,TX,DALLAS
13/08/2019,"$211,060",01/01/1947,2000,387,1,3,1,2301 HILLSBORO AVE,75228,TX,DALLAS
24/06/2019,"$212,560",01/01/1945,2000,390,1,3,1,2000 HEARNE AVE,75208,TX,DALLAS
09/07/2019,"$281,610",01/01/1945,2000,335,1,2,1,2700 MEADOW ST,75215,TX,DALLAS
21/06/2019,"$350,810",01/01/1945,2000,241,1,1,1,1300 CLUB CIR,75208,TX,DALLAS
23/07/2019,"$243,090",01/01/1945,2000,274,1,2,1,9500 BROWNWOOD ST,75217,TX,DALLAS
16/07/2019,"$220,380",01/01/1944,2000,363,1,3,1,1900 GAYLORD DR,75217,TX,DALLAS
02/07/2019,"$346,980",01/01/1944,2000,780,1,4,2,5901 MARINE WAY,75211,TX,DALLAS
16/07/2019,"$333,170",01/01/1944,2000,259,1,2,1,8600 TONAWANDA DR,75217,TX,DALLAS
09/07/2019,"$137,950",01/01/1944,2000,296,1,1,1,1300 BRANCHWOOD PL,75215,TX,DALLAS
13/08/2019,"$325,920",01/01/1943,2000,277,1,2,1,8801 FOREST CLIFF DR,75228,TX,DALLAS
13/08/2019,"$951,910",01/01/1943,2000,1122,1,3,3,2301 CHART DR,75228,TX,DALLAS
13/08/2019,"$161,860",01/01/1942,2000,445,2,3,1,2127 OATES DR,75228,TX,DALLAS
11/06/2019,"$331,690",01/01/1942,2000,283,1,2,1,401 SPARKS ST,75203,TX,DALLAS
30/07/2019,"$152,490",01/01/1942,2000,302,1,2,1,1101 ELMDALE PL,75224,TX,DALLAS
15/07/2019,"$419,500",01/01/1941,2000,460,2,4,1,4801 PALODURO LN,75216,TX,DALLAS
27/06/2019,"$401,400",01/01/1941,2000,338,1,3,1,3600 MOUNT EVEREST ST,75211,TX,DALLAS
28/07/2019,"$750,730",01/01/1940,2000,594,2,3,2,3801 BEECHWOOD LN,75220,TX,DALLAS
25/06/2019,"$423,280",01/01/1940,2000,616,1,4,2,2801 TROY ST,75210,TX,DALLAS
28/06/2019,"$516,110",01/01/1939,2000,567,1,2,1,5201 HANDICAP CIR,75211,TX,DALLAS
21/06/2019,"$240,630",01/01/1939,2000,521,2,5,1,1100 CANTERBURY CT,75208,TX,DALLAS
28/07/2019,"$423,440",01/01/1936,2000,415,1,3,2,4323 DICKASON AVE,75219,TX,DALLAS
06/08/2019,"$102,990",01/01/1935,2000,296,1,2,1,8600 CEDAR POST CT,75227,TX,DALLAS
23/07/2019,"$1,403,010",01/01/1935,2000,661,2,3,2,9501 MICKEY DR,75217,TX,DALLAS
15/07/2019,"$1,241,190",01/01/1925,2000,890,2,5,3,4901 RAND AVE,75216,TX,DALLAS
14/08/2019,"$843,000",01/01/1910,2000,893,2,3,2,2300 GREAT LIGHT DR,75228,TX,DALLAS
10/06/2019,"$672,110",01/01/1908,2000,576,3,3,3,1000 MUNGER AVE,75202,TX,DALLAS
07/08/2019,"$308,190",01/01/1971,1999,735,1,2,1,10200 BLACKJACK OAKS DR,75227,TX,DALLAS
13/08/2019,"$562,400",01/01/1971,1999,616,1,4,2,2100 SPRINGHILL DR,75228,TX,DALLAS
05/08/2019,"$385,970",01/01/1969,1999,445,1,3,2,6900 THORNWOOD DR,75227,TX,DALLAS
30/07/2019,"$245,980",01/01/1969,1999,518,1,3,2,4701 MILITARY PKWY,75223,TX,DALLAS
10/06/2019,"$385,320",01/01/1969,1999,1018,1,5,3,1703 MARKET ST,75202,TX,DALLAS
18/06/2019,"$348,120",01/01/1968,1999,366,1,3,2,4401 WORCOLA ST,75206,TX,DALLAS
07/06/2019,"$492,410",01/01/1967,1999,732,1,4,2,501 EVERGREEN ST,75201,TX,DALLAS
31/07/2019,"$179,910",01/01/1967,1999,439,1,3,2,2801 FAKES DR,75224,TX,DALLAS
29/07/2019,"$227,150",01/01/1967,1999,451,1,3,2,3501 FONTANA DR,75220,TX,DALLAS
22/07/2019,"$402,580",01/01/1967,1999,488,1,3,2,800 OSLO LN,75217,TX,DALLAS
31/07/2019,"$303,820",01/01/1966,1999,482,2,4,2,1601 HANSBORO AVE,75224,TX,DALLAS
19/06/2019,"$501,730",01/01/1961,1999,658,2,3,2,163 PITTSBURG ST,75207,TX,DALLAS
09/07/2019,"$413,500",01/01/1953,1999,610,1,3,2,1400 LOOMIS AVE,75215,TX,DALLAS
09/07/2019,"$326,270",01/01/1952,1999,433,1,3,1,2800 BIRMINGHAM AVE,75215,TX,DALLAS
29/07/2019,"$617,680",01/01/1952,1999,448,1,2,1,3501 CORTEZ DR,75220,TX,DALLAS
14/07/2019,"$477,930",01/01/1951,1999,680,1,4,3,2833 CANARY DR,75216,TX,DALLAS
24/07/2019,"$436,180",01/01/1951,1999,299,1,2,1,12100 JUPITER RD,75218,TX,DALLAS
14/08/2019,"$1,682,340",01/01/1950,1999,1518,2,5,5,2200 RIEK RD,75228,TX,DALLAS
26/06/2019,"$300,400",01/01/1948,1999,338,1,2,1,3737 ROCK QUARRY RD,75211,TX,DALLAS
22/07/2019,"$465,220",01/01/1943,1999,518,2,2,2,9800 PEBBLE VALLEY LN,75217,TX,DALLAS
26/06/2019,"$227,970",01/01/1942,1999,479,1,2,1,3200 ADBRITAIN DR,75211,TX,DALLAS
31/07/2019,"$341,130",01/01/1942,1999,363,1,2,1,3601 OVID AVE,75224,TX,DALLAS
03/07/2019,"$1,176,460",01/01/1940,1999,671,1,3,3,3700 VINEYARD DR,75212,TX,DALLAS
29/07/2019,"$300,330",01/01/1940,1999,305,1,2,1,9401 EL CENTRO DR,75220,TX,DALLAS
24/06/2019,"$851,940",01/01/1940,1999,838,2,4,4,3901 ADRIAN DR,75209,TX,DALLAS
07/07/2019,"$455,910",01/01/1940,1999,378,1,2,1,6700 INVERNESS LN,75214,TX,DALLAS
06/08/2019,"$2,960",01/01/1939,1999,710,2,2,2,6800 WOODMARK CT,75230,TX,DALLAS
15/07/2019,"$753,450",01/01/1935,1999,878,2,5,3,4801 BISMARK DR,75216,TX,DALLAS
14/08/2019,"$336,660",01/01/1932,1999,472,2,3,1,4801 ALDENBURY ST,75228,TX,DALLAS
12/08/2019,"$549,930",01/01/1931,1999,564,2,4,1,3301 MAYHEW DR,75228,TX,DALLAS
08/08/2019,"$221,870",01/01/1923,1999,427,2,4,1,3001 WEATHER VANE LN,75228,TX,DALLAS
11/07/2019,"$424,580",01/01/1922,1999,296,1,2,1,5100 LOBELLO DR,75229,TX,DALLAS
19/06/2019,"$610,040",01/01/1921,1999,701,2,5,2,1108 QUAKER ST,75207,TX,DALLAS
07/06/2019,"$285,590",01/01/1971,1998,604,1,3,2,1501 FEDERAL ST,75201,TX,DALLAS
07/06/2019,"$316,730",01/01/1971,1998,424,1,3,1,2323 BRYAN ST,75201,TX,DALLAS
17/07/2019,"$211,640",01/01/1971,1998,393,1,4,2,9301 MUSGRAVE DR,75217,TX,DALLAS
17/06/2019,"$368,890",01/01/1971,1998,463,1,3,1,5400 CAMBRIDGE AVE,75205,TX,DALLAS
09/07/2019,"$327,880",01/01/1970,1998,539,1,4,2,1601 SEEGAR ST,75215,TX,DALLAS
29/07/2019,"$280,000",01/01/1969,1998,357,1,3,1,10100 WALLER DR,75229,TX,DALLAS
03/07/2019,"$307,410",01/01/1968,1998,372,1,3,1,4100 NORCO ST,75212,TX,DALLAS
12/06/2019,"$412,690",01/01/1967,1998,680,1,4,3,3201 HASKELL AVE,75204,TX,DALLAS
22/07/2019,"$408,120",01/01/1966,1998,619,1,3,2,7900 GROTON LN,75217,TX,DALLAS
29/07/2019,"$260,100",01/01/1943,1998,378,1,2,2,9100 VALLEY CHAPEL LN,75220,TX,DALLAS
28/07/2019,"$236,380",01/01/1942,1998,283,1,2,1,2474 MANANA DR,75220,TX,DALLAS
14/07/2019,"$452,430",01/01/1942,1998,536,1,3,2,3600 KOLLOCH DR,75216,TX,DALLAS
28/06/2019,"$380,050",01/01/1942,1998,268,1,2,1,2600 KINGSTON ST,75211,TX,DALLAS
20/06/2019,"$790,150",01/01/1941,1998,607,1,3,2,2000 EVANSTON AVE,75208,TX,DALLAS
26/06/2019,"$453,110",01/01/1941,1998,402,1,2,1,600 ROSE COTTAGE PL,75211,TX,DALLAS
11/06/2019,"$653,300",01/01/1940,1998,515,1,3,2,200 SANTA FE AVE,75203,TX,DALLAS
14/06/2019,"$446,380",01/01/1940,1998,375,1,2,2,7001 HUNTERS GLEN RD,75205,TX,DALLAS
03/07/2019,"$346,360",01/01/1940,1998,378,1,2,1,3501 LAKE BEND DR,75212,TX,DALLAS
14/06/2019,"$482,470",01/01/1939,1998,488,1,3,2,1100 MANDERLY CT,75204,TX,DALLAS
08/07/2019,"$835,910",01/01/1933,1998,491,2,4,3,2900 WHITE ROCK RD,75214,TX,DALLAS
13/08/2019,"$151,150",01/01/1932,1998,241,1,2,1,8531 SWEETWOOD DR,75228,TX,DALLAS
09/07/2019,"$491,870",01/01/1928,1998,387,1,3,2,3800 CROZIER ST,75215,TX,DALLAS
14/06/2019,"$744,840",01/01/1918,1998,978,2,4,3,1100 FLORIDE ST,75204,TX,DALLAS
30/07/2019,"$565,380",01/01/1914,1998,485,1,2,1,401 CLERMONT AVE,75223,TX,DALLAS
22/07/2019,"$870,310",01/01/1952,1997,981,2,4,4,900 JESSICA LN,75217,TX,DALLAS
29/07/2019,"$2,466,950",01/01/1943,1997,2015,2,5,5,4201 GLOSTER RD,75220,TX,DALLAS
30/07/2019,"$502,320",01/01/1942,1997,424,1,3,2,5301 PARRY AVE,75223,TX,DALLAS
13/08/2019,"$430,240",01/01/1942,1997,329,1,2,1,2601 HEATHERWOOD DR,75228,TX,DALLAS
02/07/2019,"$726,590",01/01/1942,1997,832,2,3,2,3101 VIA HELENA DR,75211,TX,DALLAS
01/08/2019,"$195,360",01/01/1941,1997,387,1,2,1,800 JAGUAR LN,75226,TX,DALLAS
21/06/2019,"$181,910",01/01/1939,1997,381,1,3,1,1500 TAFT ST,75208,TX,DALLAS
11/07/2019,"$435,950",01/01/1939,1997,363,1,3,2,1601 LORIS LN,75216,TX,DALLAS
07/07/2019,"$1,130",01/01/1938,1997,271,1,1,1,10500 ROYAL SPRINGS DR,75229,TX,DALLAS
23/07/2019,"$190,960",01/01/1913,1997,271,1,1,1,9500 CIRCLEWOOD DR,75217,TX,DALLAS
26/06/2019,"$1,508,540",01/01/1912,1997,1137,3,4,3,1200 ROBERT B CULLUM BLVD,75210,TX,DALLAS
25/06/2019,"$1,800,300",01/01/1964,1996,1414,1,4,4,4301 MACARTHUR AVE,75209,TX,DALLAS
14/08/2019,"$753,190",01/01/1960,1996,945,1,4,3,3236 ROSEBANK DR,75228,TX,DALLAS
10/07/2019,"$606,710",01/01/1954,1996,485,2,4,2,2600 DONALD ST,75215,TX,DALLAS
03/07/2019,"$512,230",01/01/1953,1996,479,1,3,2,4000 PUGET ST,75212,TX,DALLAS
15/07/2019,"$431,830",01/01/1952,1996,652,1,3,2,4900 DUPONT CIR,75216,TX,DALLAS
11/06/2019,"$676,400",01/01/1952,1996,299,1,2,1,1501 FIJI ST,75203,TX,DALLAS
02/07/2019,"$536,920",01/01/1952,1996,363,1,2,1,6000 VERDE WAY,75211,TX,DALLAS
28/06/2019,"$649,040",01/01/1951,1996,756,1,4,3,5000 LEONILA PLZ,75211,TX,DALLAS
17/06/2019,"$582,320",01/01/1951,1996,683,1,4,2,3509 ASBURY ST,75205,TX,DALLAS
28/06/2019,"$672,540",01/01/1950,1996,524,1,4,2,3001 RAYDELL PL,75211,TX,DALLAS
14/07/2019,"$238,180",01/01/1950,1996,451,1,3,1,4501 SOLAR LN,75216,TX,DALLAS
08/08/2019,"$298,250",01/01/1950,1996,415,1,2,1,3701 PUERTO RICO DR,75228,TX,DALLAS
18/07/2019,"$371,530",01/01/1950,1996,338,1,2,1,10800 BRAVURA LN,75217,TX,DALLAS
04/07/2019,"$437,230",01/01/1950,1996,402,1,2,1,3000 RUDER ST,75212,TX,DALLAS
24/06/2019,"$1,003,420",01/01/1950,1996,805,1,2,2,8401 SWANANOAH RD,75209,TX,DALLAS
21/07/2019,"$461,370",01/01/1949,1996,393,1,2,2,7701 DASCH ST,75217,TX,DALLAS
29/07/2019,"$438,520",01/01/1949,1996,536,1,3,2,10501 KING WILLIAM DR,75220,TX,DALLAS
22/07/2019,"$642,460",01/01/1948,1996,472,1,3,2,300 CENTENNIAL DR,75217,TX,DALLAS
21/06/2019,"$137,790",01/01/1947,1996,527,2,4,1,11100 MALIBU DR,75229,TX,DALLAS
31/07/2019,"$320,330",01/01/1947,1996,329,1,2,1,2801 BRISTOL DR,75224,TX,DALLAS
20/06/2019,"$242,610",01/01/1947,1996,457,1,3,2,2300 HARDWICK ST,75208,TX,DALLAS
19/06/2019,"$584,150",01/01/1946,1996,424,1,2,2,5300 ROWENA ST,75206,TX,DALLAS
17/06/2019,"$501,360",01/01/1944,1996,351,1,3,1,5501 KEY ST,75205,TX,DALLAS
15/07/2019,"$459,620",01/01/1939,1996,488,1,2,1,3001 PONDER DR,75229,TX,DALLAS
07/06/2019,"$493,270",01/01/1939,1996,338,1,2,1,1813 CAMACHO PLZ,75201,TX,DALLAS
21/06/2019,"$245,540",01/01/1939,1996,314,1,2,1,1100 KENSINGTON LN,75208,TX,DALLAS
15/07/2019,"$165,660",01/01/1968,1995,320,1,3,1,4901 STROBEL AVE,75216,TX,DALLAS
21/07/2019,"$420,510",01/01/1968,1995,408,1,4,2,6201 TRINITY CREEK DR,75217,TX,DALLAS
15/07/2019,"$313,050",01/01/1968,1995,552,2,4,1,2301 APPLETON DR,75216,TX,DALLAS
30/07/2019,"$389,330",01/01/1967,1995,680,2,4,2,401 PARKVIEW AVE,75223,TX,DALLAS
25/06/2019,"$618,370",01/01/1963,1995,893,1,4,3,7200 KENWELL ST,75209,TX,DALLAS
28/07/2019,"$403,370",01/01/1963,1995,585,2,4,2,9901 CHIRENO ST,75220,TX,DALLAS
15/07/2019,"$470,650",01/01/1963,1995,719,1,3,2,1200 HORTENSE AVE,75216,TX,DALLAS
30/07/2019,"$207,240",01/01/1963,1995,402,1,3,1,2000 RUGGED DR,75224,TX,DALLAS
04/07/2019,"$253,030",01/01/1954,1995,399,1,2,1,1700 DULUTH ST,75212,TX,DALLAS
09/07/2019,"$468,200",01/01/1951,1995,314,1,3,1,2600 ATLANTA ST,75215,TX,DALLAS
22/07/2019,"$210,530",01/01/1951,1995,354,1,1,1,200 OKLAUNION DR,75217,TX,DALLAS
23/07/2019,"$651,750",01/01/1951,1995,469,1,3,2,9200 MOUNTAIN CABIN RD,75217,TX,DALLAS
19/06/2019,"$374,630",01/01/1951,1995,463,1,3,1,5801 ORAM ST,75206,TX,DALLAS
25/07/2019,"$325,100",01/01/1951,1995,296,1,2,1,8800 GRENORE DR,75218,TX,DALLAS
16/07/2019,"$516,830",01/01/1950,1995,1061,2,3,3,7700 COLEBROOK DR,75217,TX,DALLAS
30/07/2019,"$331,940",01/01/1950,1995,966,1,6,2,5400 BEEMAN AVE,75223,TX,DALLAS
16/07/2019,"$372,570",01/01/1950,1995,332,1,3,1,7200 WALLACE ST,75217,TX,DALLAS
17/06/2019,"$315,690",01/01/1950,1995,494,1,3,2,3501 SAINT JOHNS DR,75205,TX,DALLAS
20/06/2019,"$343,240",01/01/1948,1995,643,1,3,2,1400 JUNIOR DR,75208,TX,DALLAS
22/07/2019,"$345,440",01/01/1948,1995,259,1,2,1,8300 KINGSFIELD RD,75217,TX,DALLAS
22/07/2019,"$143,790",01/01/1948,1995,491,1,4,1,9800 MILL VALLEY LN,75217,TX,DALLAS
13/08/2019,"$232,740",01/01/1947,1995,256,1,2,1,12000 ARBARGEE CIR,75230,TX,DALLAS
14/07/2019,"$443,490",01/01/1947,1995,756,1,3,2,3000 GARRISON AVE,75216,TX,DALLAS
07/06/2019,"$466,410",01/01/1947,1995,576,1,3,2,3007 SANTIAGO PLZ,75201,TX,DALLAS
18/07/2019,"$557,220",01/01/1947,1995,561,1,3,2,7900 ALTO GARDEN DR,75217,TX,DALLAS
11/07/2019,"$256,460",01/01/1947,1995,287,1,2,1,1301 GLEN AVE,75216,TX,DALLAS
29/07/2019,"$328,430",01/01/1946,1995,323,1,3,1,9301 FRENCHMANS WAY,75220,TX,DALLAS
16/07/2019,"$405,840",01/01/1946,1995,552,1,3,2,1800 OAK HILL CIR,75217,TX,DALLAS
08/08/2019,"$396,270",01/01/1946,1995,604,1,5,2,2101 SANTA ANNA AVE,75228,TX,DALLAS
25/06/2019,"$443,060",01/01/1946,1995,466,2,2,2,5501 LA FOY BLVD,75209,TX,DALLAS
10/07/2019,"$229,880",01/01/1944,1995,421,1,2,1,2701 COMMODORE DR,75215,TX,DALLAS
25/07/2019,"$481,630",01/01/1943,1995,710,1,4,1,10700 PALACE WAY,75218,TX,DALLAS
29/07/2019,"$531,670",01/01/1941,1995,527,1,2,2,3701 CLOVER LN,75220,TX,DALLAS
30/07/2019,"$192,470",01/01/1941,1995,351,1,1,1,2901 JEROME ST,75223,TX,DALLAS
30/07/2019,"$347,650",01/01/1939,1995,521,1,2,2,2100 BERKLEY AVE,75224,TX,DALLAS
24/06/2019,"$112,850",01/01/1939,1995,274,1,2,1,9100 EASTERN AVE,75209,TX,DALLAS
17/07/2019,"$1,689,690",01/01/1937,1995,933,2,4,3,10300 WATERBURY DR,75217,TX,DALLAS
22/07/2019,"$547,480",01/01/1929,1995,600,2,4,1,733 CLIFFVIEW DR,75217,TX,DALLAS
21/07/2019,"$375,680",01/01/1928,1995,600,2,3,1,400 BOLERO AVE,75217,TX,DALLAS
11/07/2019,"$661,310",01/01/1928,1995,634,2,3,2,2201 BELKNAP AVE,75216,TX,DALLAS
21/07/2019,"$1,737,210",01/01/1927,1995,960,2,4,2,1000 CREEKSIDE DR,75217,TX,DALLAS
30/07/2019,"$657,710",01/01/1927,1995,713,2,4,3,401 MOUNT AUBURN AVE,75223,TX,DALLAS
08/07/2019,"$271,580",01/01/1926,1995,527,2,3,2,10600 LES JARDINS DR,75229,TX,DALLAS
25/07/2019,"$668,220",01/01/1926,1995,942,2,4,2,11500 ROCKCRAFT ST,75218,TX,DALLAS
15/07/2019,"$404,640",01/01/1926,1995,360,1,2,1,2914 CUMMINGS ST,75216,TX,DALLAS
06/08/2019,"$203,020",01/01/1925,1995,198,1,1,1,2100 JOE FIELD RD,75229,TX,DALLAS
26/06/2019,"$1,004,750",01/01/1924,1995,756,2,4,3,5001 BOURQUIN ST,75210,TX,DALLAS
25/06/2019,"$981,190",01/01/1924,1995,838,2,4,3,3701 PANALERO LN,75209,TX,DALLAS
29/07/2019,"$577,240",01/01/1924,1995,768,2,3,2,9931 DRESDEN DR,75220,TX,DALLAS
09/07/2019,"$2,401,540",01/01/1913,1995,1061,2,5,3,1700 COCKRELL AVE,75215,TX,DALLAS
31/07/2019,"$451,780",01/01/1913,1995,299,1,2,2,2300 CROW CREEK CIR,75224,TX,DALLAS
24/07/2019,"$186,750",01/01/1911,1995,475,1,3,2,11301 SANABEL DR,75218,TX,DALLAS
13/08/2019,"$204,000",01/01/1911,1995,460,2,3,1,2301 BLUFFTON DR,75228,TX,DALLAS
07/06/2019,"$552,440",01/01/1979,1994,661,1,4,3,1811 AVILA PLZ,75201,TX,DALLAS
13/06/2019,"$438,140",01/01/1979,1994,424,1,3,2,1800 PAVILLION ST,75204,TX,DALLAS
14/06/2019,"$532,180",01/01/1979,1994,1094,1,5,3,4701 ASHER PL,75204,TX,DALLAS
08/07/2019,"$477,750",01/01/1979,1994,573,1,3,2,2301 PICKENS ST,75214,TX,DALLAS
10/07/2019,"$239,130",01/01/1979,1994,692,2,4,3,4200 BONHAM ST,75229,TX,DALLAS
25/06/2019,"$767,410",01/01/1979,1994,856,1,4,2,2201 FOREMAN ST,75210,TX,DALLAS
16/07/2019,"$583,640",01/01/1979,1994,728,2,4,3,1800 LAS CRUCES LN,75217,TX,DALLAS
04/07/2019,"$171,460",01/01/1978,1994,439,2,2,2,6500 ASCOT LN,75214,TX,DALLAS
25/07/2019,"$491,130",01/01/1977,1994,698,1,4,2,1100 TIMPLEMORE DR,75218,TX,DALLAS
27/06/2019,"$1,075,320",01/01/1977,1994,1146,1,4,3,2800 CAIN BLVD,75211,TX,DALLAS
14/06/2019,"$610,800",01/01/1977,1994,817,1,3,3,4401 VIBURNUM DR,75204,TX,DALLAS
22/07/2019,"$1,731,290",01/01/1976,1994,1195,1,4,3,10300 KINSLOW DR,75217,TX,DALLAS
31/07/2019,"$775,760",01/01/1976,1994,893,1,3,3,701 ARPEGE CIR,75224,TX,DALLAS
28/07/2019,"$270,890",01/01/1975,1994,607,1,3,2,2501 HOOD ST,75219,TX,DALLAS
22/07/2019,"$331,850",01/01/1975,1994,408,1,3,2,3400 EVENING PETAL LN,75229,TX,DALLAS
14/08/2019,"$470,850",01/01/1975,1994,701,1,4,3,2206 CAMBRIDGE SQUARE DR,75228,TX,DALLAS
29/07/2019,"$398,070",01/01/1975,1994,856,1,3,3,9401 THORNBERRY LN,75220,TX,DALLAS
08/07/2019,"$578,460",01/01/1974,1994,1177,1,3,2,2500 LOVING AVE,75214,TX,DALLAS
04/07/2019,"$403,450",01/01/1967,1994,472,1,4,2,2601 LA ALTURA LN,75212,TX,DALLAS
17/07/2019,"$1,327,100",01/01/1967,1994,1006,1,5,2,8600 COMER DR,75217,TX,DALLAS
05/08/2019,"$251,360",01/01/1966,1994,500,1,3,2,5600 TWINEING ST,75227,TX,DALLAS
03/07/2019,"$435,640",01/01/1965,1994,637,1,3,2,3700 MAGDELINE ST,75212,TX,DALLAS
07/07/2019,"$468,420",01/01/1965,1994,616,1,3,2,6600 VADA DR,75214,TX,DALLAS
31/07/2019,"$270,930",01/01/1965,1994,817,1,4,2,1500 CHAMPAGNE DR,75224,TX,DALLAS
13/06/2019,"$229,980",01/01/1965,1994,628,1,4,2,2200 ARHUS WAY,75204,TX,DALLAS
07/08/2019,"$252,480",01/01/1965,1994,613,1,3,2,2900 CURVILINEAR CT,75227,TX,DALLAS
16/07/2019,"$356,950",01/01/1964,1994,354,1,3,1,2100 PEPPERMINT LN,75217,TX,DALLAS
02/07/2019,"$375,380",01/01/1964,1994,661,1,3,2,4500 CEDAR PATH DR,75211,TX,DALLAS
07/08/2019,"$520,070",01/01/1952,1994,808,1,5,2,10400 SAND SPRINGS AVE,75227,TX,DALLAS
06/08/2019,"$2,369,480",01/01/1933,1994,1149,1,3,2,6500 ETHEL DR,75227,TX,DALLAS
14/08/2019,"$301,940",01/01/1929,1994,631,1,4,2,4700 TREW DR,75228,TX,DALLAS
15/07/2019,"$802,140",01/01/1928,1994,567,2,3,2,4201 LANDRUM AVE,75216,TX,DALLAS
03/07/2019,"$591,940",01/01/1927,1994,558,2,3,2,4100 CADDO LEAF CT,75212,TX,DALLAS
14/07/2019,"$833,180",01/01/1927,1994,689,2,4,3,4401 HEDGDON DR,75216,TX,DALLAS
22/07/2019,"$560,750",01/01/1926,1994,558,2,5,1,400 TIAWAH DR,75217,TX,DALLAS
17/07/2019,"$441,210",01/01/1924,1994,555,2,3,1,1800 MASTERS DR,75217,TX,DALLAS
14/06/2019,"$536,470",01/01/1923,1994,439,2,3,2,7001 WESTCHESTER DR,75205,TX,DALLAS
29/07/2019,"$1,158,820",01/01/1915,1994,911,2,3,3,4301 ENFIELD DR,75220,TX,DALLAS
06/08/2019,"$957,530",01/01/1914,1994,677,2,4,2,7401 IRELAND AVE,75227,TX,DALLAS
01/07/2019,"$462,870",01/01/1979,1993,878,1,2,2,4525 TIERRA DR,75211,TX,DALLAS
24/06/2019,"$321,700",01/01/1979,1993,722,1,4,2,4001 PARKSIDE DR,75209,TX,DALLAS
11/06/2019,"$199,910",01/01/1978,1993,570,1,3,2,1500 SPHINX ST,75203,TX,DALLAS
